contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
MCFL01000080.1,99139,101029,101182,108551,101030,101181,+,1466.1,GCA_002102555.1,151
NBSH01000033.1,4835,6636,6758,11811,6637,6757,+,1509.3,GCA_002102565.1,120
NBSH01000033.1,12549,14350,14472,18055,14351,14471,+,1509.3,GCA_002102565.1,120
MCGT01000082.1,6309,8129,8351,11772,8130,8350,+,1412.3,GCA_002104935.1,220
MCFH01000027.1,7578,9380,9630,13631,9381,9629,+,1518.5,GCA_002104945.1,248
MCFH01000027.1,16112,17914,18164,22165,17915,18163,+,1518.5,GCA_002104945.1,248
MCOG01001751.1,1029,2834,2973,10309,2835,2972,+,1516.8,GCA_002104975.1,137
MCOG01000947.1,10724,12529,12733,16400,12530,12732,+,1516.8,GCA_002104975.1,202
MCGN01000020.1,1102,2931,3093,6640,2932,3092,+,1082.3,GCA_002105135.1,160
MCGN01000039.1,3500,5334,5533,9041,5335,5532,+,1367.1,GCA_002105135.1,197
MCGN01000002.1,33797,35623,35785,38116,35624,35784,+,1104.0,GCA_002105135.1,160
MCGN01000002.1,187793,189621,189782,193158,189622,189781,+,1083.1,GCA_002105135.1,159
MCGE01000077.1,4314,6127,6319,10429,6128,6318,+,1240.9,GCA_002105175.1,190
MCGE01000043.1,318333,320167,320364,325836,320168,320363,+,1400.9,GCA_002105175.1,195
MCGE01000043.1,329056,330891,331091,336564,330892,331090,+,1400.7,GCA_002105175.1,198
NDXA01000178.1,1697,3490,3622,7082,3491,3621,+,1520.2,GCA_002105455.1,130
MVNT01000028.1,1698,3491,3695,7144,3492,3694,+,1518.8,GCA_002109505.1,202
MOWL01000055.1,4363,6161,6362,12824,6162,6361,+,1503.4,GCA_002110485.1,199
MOWL01000077.1,23450,25248,25449,29153,25249,25448,+,1503.4,GCA_002110485.1,199
MOWL01000052.1,203535,205333,205534,209492,205334,205533,+,1503.4,GCA_002110485.1,199
KZ110649.1,991,2794,2993,7437,2795,2992,+,1517.7,GCA_002117355.1,197
NIPS01000042.1,474831,476626,476828,480470,476627,476827,+,1448.1,GCA_002215975.1,200
NJCR01000385.1,1219,3013,3164,6854,3014,3163,+,1453.4,GCA_002234235.1,149
NKHV02000463.1,887,2684,2875,6352,2685,2874,+,1505.4,GCA_002234965.2,189
NKHU02000428.1,1386,3183,3370,10490,3184,3369,+,1504.5,GCA_002237265.2,185
NPHW01008670.1,1865,3664,3900,7968,3665,3899,+,1499.2,GCA_002240705.1,234
NDIQ01000022.1,123170,124957,125060,128451,124958,125059,+,1484.7,GCA_002251995.2,101
NDIQ01000001.1,911929,913716,913818,917209,913717,913817,+,1485.5,GCA_002251995.2,100
NDIQ01000022.1,1879583,1881370,1881472,1884863,1881371,1881471,+,1485.5,GCA_002251995.2,100
NDIQ01000001.1,2378228,2380015,2380117,2383508,2380016,2380116,+,1485.6,GCA_002251995.2,100
NDIQ01000022.1,2504455,2506242,2506345,2509736,2506243,2506344,+,1485.9,GCA_002251995.2,101
NDIQ01000022.1,2562746,2564533,2564635,2568026,2564534,2564634,+,1484.5,GCA_002251995.2,100
NDIQ01000001.1,2861010,2862797,2862900,2866291,2862798,2862899,+,1485.8,GCA_002251995.2,101
NQMI01000137.1,984,2778,2957,6474,2779,2956,+,1446.4,GCA_002270565.1,177
BEDX01000012.1,1317,3116,3236,6733,3117,3235,+,1515.5,GCA_002335585.1,118
NKZJ01000135.1,7113,8817,8970,11673,8818,8969,+,1500.9,GCA_002370135.1,151
NJET01000295.1,1754,3551,3683,7207,3552,3682,+,1448.6,GCA_002591415.1,130
PEJQ01000043.1,2840,4637,4835,11777,4638,4834,+,1422.4,GCA_002776505.1,196
PCDD01000157.1,1597,3392,3577,7610,3393,3576,+,1446.6,GCA_002778055.1,183
PCDK01000004.1,24739,26533,26716,30365,26534,26715,+,1427.2,GCA_002778075.1,181
PCDK01000003.1,27503,29298,29480,33123,29299,29479,+,1438.4,GCA_002778075.1,180
PCDK01000004.1,32595,34387,34568,38192,34388,34567,+,1393.4,GCA_002778075.1,179
PCDK01000003.1,35361,37156,37338,40982,37157,37337,+,1438.4,GCA_002778075.1,180
PCDK01000011.1,1662852,1664647,1664829,1668473,1664648,1664828,+,1438.4,GCA_002778075.1,180
PCDK01000011.1,1670709,1672503,1672685,1675489,1672504,1672684,+,1436.2,GCA_002778075.1,180
PCDE01000011.1,6982,8777,8912,12547,8778,8911,+,1448.6,GCA_002778125.1,133
PCDE01000011.1,19535,21330,21502,25144,21331,21501,+,1448.6,GCA_002778125.1,170
PCDE01000011.1,32048,33843,34015,37658,33844,34014,+,1448.6,GCA_002778125.1,170
PCDE01000011.1,44570,46365,46537,50180,46366,46536,+,1448.6,GCA_002778125.1,170
PCDE01000006.1,2441343,2443138,2443349,2446992,2443139,2443348,+,1448.6,GCA_002778125.1,209
PCDE01000006.1,2453418,2455200,2455403,2459032,2455201,2455402,+,1385.1,GCA_002778125.1,201
PCDM01000010.1,12826,14617,14776,19385,14618,14775,+,1419.2,GCA_002778215.1,157
PCDM01000005.1,24043,25836,26020,30423,25837,26019,+,1445.6,GCA_002778215.1,182
PCDM01000001.1,4408071,4409866,4410050,4414444,4409867,4410049,+,1449.1,GCA_002778215.1,182
MTSL01000017.1,185,1944,2060,4890,1945,2059,+,1496.0,GCA_002794465.1,114
PHFN01000024.1,5183,6980,7162,13258,6981,7161,+,1460.6,GCA_002796735.1,180
PHFN01000024.1,13225,15022,15204,21339,15023,15203,+,1460.6,GCA_002796735.1,180
NXFV01000007.1,1126,3304,3475,7525,3305,3474,+,1311.9,GCA_002803225.1,169
PGIR01000063.1,21895,23689,23850,27427,23690,23849,+,1428.7,GCA_002812735.1,159
MSFN02000021.1,3538,5332,5481,9171,5333,5480,+,1502.5,GCA_002846915.2,147
MSZS01000020.1,9230,11024,11209,14878,11025,11208,+,1495.3,GCA_002847465.1,183
MSZS01000019.1,12290,14086,14272,17946,14087,14271,+,1504.5,GCA_002847465.1,184
MSZS01000005.1,3334129,3337724,3337910,3341374,3337725,3337909,+,1296.5,GCA_002847465.1,184
MSZS01000005.1,3344008,3345805,3345992,3349457,3345806,3345991,+,1504.5,GCA_002847465.1,185
MSFO01000016.1,14890,16687,16877,19584,16688,16876,+,1503.8,GCA_002849105.1,188
NMXL01000002.1,3153429,3155606,3155736,3159125,3155607,3155735,+,1235.3,GCA_002851715.1,128
NMXN01000013.1,368868,370665,370795,374336,370666,370794,+,1436.1,GCA_002851775.1,128
NOXB01000044.1,3927,5683,5834,9327,5684,5833,+,1285.2,GCA_002901145.1,149
NRSZ01000054.1,693,2926,3082,6606,2927,3081,+,1462.9,GCA_002901185.1,154
PJQD01000066.1,1,1522,1673,5987,1523,1672,+,1033.3,GCA_002922495.1,149
CP022025.1,5008397,5010194,5010367,5017332,5010195,5010366,+,1461.8,GCA_002952155.1,171
CP022025.1,5017539,5019336,5019509,5026474,5019337,5019508,+,1461.8,GCA_002952155.1,171
CP022025.1,5026681,5028478,5028651,5035617,5028479,5028650,+,1461.8,GCA_002952155.1,171
CP025762.1,1473551,1475352,1475476,1478993,1475353,1475475,+,1517.7,GCA_002954075.1,122
CP025762.1,1481704,1483504,1483628,1486985,1483505,1483627,+,1516.2,GCA_002954075.1,122
CP025762.1,1489691,1491490,1491614,1494826,1491491,1491613,+,1517.9,GCA_002954075.1,122
PSNO01000014.1,2667,4462,4620,8081,4463,4619,+,1480.4,GCA_002976275.1,156
PSNO01000014.1,11416,13212,13371,16832,13213,13370,+,1480.4,GCA_002976275.1,157
PPHJ01000041.1,3372,5174,5332,8833,5175,5331,+,1498.0,GCA_002991585.1,156
PDUQ01000146.1,3791,5593,5783,9326,5594,5782,+,1518.5,GCA_002994785.1,188
PXNZ01000067.1,99080,100875,101079,104616,100876,101078,+,1451.1,GCA_003012085.1,202
MUZH01003569.1,10530,12324,12524,15966,12325,12523,+,1448.6,GCA_003012965.1,198
LUFD01000069.1,1561,4109,4290,9100,4110,4289,+,1259.8,GCA_003025255.1,179
CP028774.1,2736847,2738611,2738716,2742165,2738612,2738715,+,1432.5,GCA_003054445.1,103
CP028773.1,2844489,2846253,2846358,2849807,2846254,2846357,+,1432.5,GCA_003054445.1,103
NIGB01000012.1,2491,4288,4483,8564,4289,4482,+,1454.5,GCA_003055145.1,193
PEKF01000136.1,14805,16608,16810,20791,16609,16809,+,1521.5,GCA_003073195.1,200
CP030254.1,726918,728695,728908,733604,728696,728907,+,1470.2,GCA_003290485.1,211
CP030254.1,734670,736447,736660,741356,736448,736659,+,1470.2,GCA_003290485.1,211
CP030254.1,742422,744199,744412,749109,744200,744411,+,1470.2,GCA_003290485.1,211
CP030254.1,750175,751952,752165,756859,751953,752164,+,1470.2,GCA_003290485.1,211
CP030254.1,757925,759702,759915,764609,759703,759914,+,1470.2,GCA_003290485.1,211
CP030254.1,765675,767452,767665,772359,767453,767664,+,1470.2,GCA_003290485.1,211
CP030254.1,773425,775202,775415,781166,775203,775414,+,1470.2,GCA_003290485.1,211
QLOU01000251.1,37373,39177,39372,46596,39178,39371,+,1393.4,GCA_003313715.1,193
QFEX01004545.1,3205,5008,5191,8257,5009,5190,+,1523.8,GCA_003316505.1,181
QLNQ01000013.1,8770,10554,10689,14145,10555,10688,+,1520.7,GCA_003327735.1,133
QLNQ01000013.1,19237,21021,21156,24613,21022,21155,+,1520.7,GCA_003327735.1,133
QLNQ01000013.1,29666,31450,31585,35041,31451,31584,+,1520.7,GCA_003327735.1,133
QLNQ01000013.1,40152,41936,42071,45528,41937,42070,+,1520.7,GCA_003327735.1,133
QLNQ01000013.1,50618,52402,52537,55378,52403,52536,+,1520.7,GCA_003327735.1,133
QLNQ01000018.1,382599,384383,384519,387976,384384,384518,+,1520.7,GCA_003327735.1,134
QGQB01000193.1,36,2101,2247,5776,2102,2246,+,1035.2,GCA_003385265.1,144
PYIU01000012.1,3363,5157,5300,11780,5158,5299,+,1456.9,GCA_003415625.1,141
PYIU01000012.1,13863,15657,15800,22280,15658,15799,+,1456.9,GCA_003415625.1,141
PYIU01000001.1,2902598,2904400,2904542,2911021,2904401,2904541,+,1386.2,GCA_003415625.1,140
PYIU01000001.1,2913104,2914898,2915041,2921521,2914899,2915040,+,1456.9,GCA_003415625.1,141
PYIU01000001.1,2923603,2925397,2925540,2932134,2925398,2925539,+,1456.9,GCA_003415625.1,141
PYIU01000001.1,2934215,2936009,2936152,2942632,2936010,2936151,+,1456.9,GCA_003415625.1,141
PYIU01000001.1,2944714,2946508,2946651,2953131,2946509,2946650,+,1456.9,GCA_003415625.1,141
PYIU01000001.1,2955213,2957007,2957150,2963629,2957008,2957149,+,1456.9,GCA_003415625.1,141
PYIU01000001.1,2965705,2967499,2967642,2974125,2967500,2967641,+,1456.9,GCA_003415625.1,141
PYIV01000014.1,1963,3758,3918,7406,3759,3917,+,1477.3,GCA_003415645.1,158
PYIV01000014.1,11155,12952,13112,16600,12953,13111,+,1485.6,GCA_003415645.1,158
PYIV01000014.1,20350,22148,22308,25796,22149,22307,+,1494.9,GCA_003415645.1,158
PYIV01000014.1,29546,31344,31504,34992,31345,31503,+,1494.9,GCA_003415645.1,158
NQIM01000722.1,1657,4592,4808,8341,4593,4807,+,1039.3,GCA_003426235.1,214
QUQM01000005.1,3204868,3206662,3206850,3210534,3206663,3206849,+,1484.3,GCA_003426965.1,186
PQFF01000415.1,183651,185371,185472,192693,185372,185471,+,1063.0,GCA_003547095.1,99
PQFF01000292.1,496188,499132,499361,504990,499133,499360,+,1220.1,GCA_003547095.1,227
QZFA01000359.1,2153,3951,4108,7601,3952,4107,+,1508.7,GCA_003614995.1,155
PPJY03000050.1,1681,3478,3648,6776,3479,3647,+,1507.5,GCA_003671575.3,168
QUOP01000211.1,80,1879,2068,6075,1880,2067,+,1489.7,GCA_003675405.1,187
QUOP01000211.1,10733,12537,12724,16277,12538,12723,+,1527.2,GCA_003675405.1,185
QUOP01000211.1,21334,23136,23323,27319,23137,23322,+,1481.8,GCA_003675405.1,185
QUZD01000067.1,2189,3983,4147,7680,3984,4146,+,1455.1,GCA_003693505.1,162
PPJG02000111.1,1091,2889,3032,5868,2890,3031,+,1524.0,GCA_003705695.2,141
PPJM03000016.1,173790,175588,175745,179228,175589,175744,+,1529.7,GCA_003705765.3,155
PPJM03000016.1,181505,183303,183460,189164,183304,183459,+,1529.7,GCA_003705765.3,155
PPJU01000051.1,1469,3273,3389,6892,3274,3388,+,1514.7,GCA_003705865.1,114
PPJU01000051.1,9272,11076,11192,14695,11077,11191,+,1514.7,GCA_003705865.1,114
PPKC02000053.1,1367,3161,3315,6334,3162,3314,+,1496.2,GCA_003705975.2,152
PPKD02000047.1,1576,3369,3542,7036,3370,3541,+,1495.9,GCA_003705985.2,171
PPKF02000034.1,1329,3134,3364,7811,3135,3363,+,1507.2,GCA_003706035.2,228
PPKV03000050.1,977,2778,3014,6503,2779,3013,+,1512.1,GCA_003706285.3,234
PPLH03000087.1,2075,3864,4044,7569,3865,4043,+,1517.2,GCA_003706445.3,178
PPLL03000008.1,231051,232832,232991,236436,232833,232990,+,1518.3,GCA_003706475.3,157
PPLL03000008.1,239469,241250,241409,244854,241251,241408,+,1518.3,GCA_003706475.3,157
PPMV03000005.1,206461,208254,208448,211900,208255,208447,+,1517.2,GCA_003706995.3,192
PPMU03000064.1,2418,4217,4374,7892,4218,4373,+,1527.3,GCA_003707015.3,155
PPMW02000056.1,1346,3139,3333,7183,3140,3332,+,1515.9,GCA_003707025.2,192
PPXM03000005.1,344285,346868,347006,351828,346869,347005,+,1294.4,GCA_003707065.3,136
PPJE01000149.1,2968,4761,4889,8131,4762,4888,+,1455.4,GCA_003707475.1,126
PPJO02000041.1,796,2593,2826,6981,2594,2825,+,1497.8,GCA_003707555.2,231
PPJO02000013.1,171131,172928,173161,177316,172929,173160,+,1497.8,GCA_003707555.2,231
PPMC03000039.1,1259,3048,3180,8426,3049,3179,+,1485.4,GCA_003707925.3,130
PPNT02000003.1,86566,88360,88554,93247,88361,88553,+,1512.8,GCA_003708285.2,192
PPNU03000030.1,1646,3439,3624,7116,3440,3623,+,1515.0,GCA_003708295.3,183
PPOW02000035.1,1069,2870,3071,6571,2871,3070,+,1529.9,GCA_003708965.2,199
PPNR03000005.1,491427,493216,493395,496920,493217,493394,+,1517.2,GCA_003709245.3,177
CP031385.1,1059282,1061482,1061656,1068777,1061483,1061655,+,651.4,GCA_003814445.1,172
CP031385.1,1069742,1071942,1072116,1079204,1071943,1072115,+,663.1,GCA_003814445.1,172
CP031388.1,2389101,2391301,2391475,2397313,2391302,2391474,+,1460.7,GCA_003814445.1,172
CP031388.1,2398177,2400377,2400551,2406164,2400378,2400550,+,1460.7,GCA_003814445.1,172
CP031388.1,2407028,2409228,2409402,2415943,2409229,2409401,+,1460.7,GCA_003814445.1,172
QZLH01000594.1,4752,6562,6672,12413,6563,6671,+,1495.1,GCA_003833135.1,108
BDHI01000009.1,3514,5310,5497,9315,5311,5496,+,1496.9,GCA_003850985.1,185
BDHI01000032.1,5539,7334,7522,11339,7335,7521,+,1505.1,GCA_003850985.1,186
BDHI01000009.1,11520,13317,13503,17321,13318,13502,+,1506.2,GCA_003850985.1,184
BDHI01000032.1,13541,15337,15525,19342,15338,15524,+,1505.1,GCA_003850985.1,186
BDHI01000009.1,19526,21323,21511,25329,21324,21510,+,1506.2,GCA_003850985.1,186
BDHI01000032.1,21547,23343,23531,27348,23344,23530,+,1505.1,GCA_003850985.1,186
BDHI01000009.1,27534,29331,29519,33337,29332,29518,+,1506.2,GCA_003850985.1,186
BDHI01000009.1,35542,37338,37526,41344,37339,37525,+,1496.9,GCA_003850985.1,186
BDHI01000009.1,43549,45346,45534,49351,45347,45533,+,1506.2,GCA_003850985.1,186
BDHI01000015.1,3510546,3512343,3512531,3516349,3512344,3512530,+,1506.2,GCA_003850985.1,186
BDHI01000015.1,3518553,3520348,3520536,3524348,3520349,3520535,+,1506.3,GCA_003850985.1,186
BDHI01000015.1,3526542,3528320,3528506,3531127,3528321,3528505,+,1360.9,GCA_003850985.1,184
BFAD01000032.1,399,2205,2406,5950,2206,2405,+,1461.0,GCA_003851025.1,199
BFAD01000032.1,10435,12242,12444,15946,12243,12443,+,1496.6,GCA_003851025.1,200
BFAD01000011.1,1471478,1473285,1473486,1476987,1473286,1473485,+,1496.6,GCA_003851025.1,199
BFAD01000011.1,1481503,1483310,1483511,1487012,1483311,1483510,+,1496.6,GCA_003851025.1,199
BFAD01000011.1,1491528,1493335,1493536,1497037,1493336,1493535,+,1496.6,GCA_003851025.1,199
RSCE01000026.1,8529,10330,10450,13943,10331,10449,+,1501.3,GCA_003942205.1,118
RSCE01000026.1,16115,17916,18036,21529,17917,18035,+,1501.3,GCA_003942205.1,118
CP021225.1,2109621,2111425,2111645,2115471,2111426,2111644,+,1512.2,GCA_003999685.1,218
CP021225.1,2118084,2119888,2120108,2123934,2119889,2120107,+,1512.2,GCA_003999685.1,218
CP021225.1,2126547,2128351,2128571,2132397,2128352,2128570,+,1512.2,GCA_003999685.1,218
CP021225.1,2135010,2136814,2137034,2140860,2136815,2137033,+,1512.2,GCA_003999685.1,218
CP021225.1,2143473,2145277,2145497,2149323,2145278,2145496,+,1512.2,GCA_003999685.1,218
CP021225.1,2151936,2153740,2153960,2157786,2153741,2153959,+,1512.2,GCA_003999685.1,218
CP021225.1,2160399,2162203,2162423,2166249,2162204,2162422,+,1512.2,GCA_003999685.1,218
CP021225.1,2168862,2170666,2170886,2174712,2170667,2170885,+,1512.2,GCA_003999685.1,218
CP021225.1,2177325,2179129,2179349,2183175,2179130,2179348,+,1512.2,GCA_003999685.1,218
CP021225.1,2185788,2187592,2187812,2191638,2187593,2187811,+,1512.2,GCA_003999685.1,218
CP021225.1,2194251,2196055,2196275,2200101,2196056,2196274,+,1512.2,GCA_003999685.1,218
CP021225.1,2202714,2204518,2204738,2208564,2204519,2204737,+,1512.2,GCA_003999685.1,218
CP021225.1,2211177,2212981,2213201,2217027,2212982,2213200,+,1512.2,GCA_003999685.1,218
CP021225.1,2219640,2221444,2221664,2225490,2221445,2221663,+,1512.2,GCA_003999685.1,218
CP021225.1,2228103,2229907,2230127,2233953,2229908,2230126,+,1512.2,GCA_003999685.1,218
CP021225.1,2236566,2238370,2238590,2242416,2238371,2238589,+,1512.2,GCA_003999685.1,218
CP021225.1,2245029,2246833,2247053,2250879,2246834,2247052,+,1512.2,GCA_003999685.1,218
CP021225.1,2253492,2255296,2255516,2259342,2255297,2255515,+,1512.2,GCA_003999685.1,218
CP021225.1,2261955,2263759,2263979,2267805,2263760,2263978,+,1512.2,GCA_003999685.1,218
CP021225.1,2270418,2272222,2272442,2276268,2272223,2272441,+,1512.2,GCA_003999685.1,218
CP021225.1,2278881,2280685,2280905,2284731,2280686,2280904,+,1512.2,GCA_003999685.1,218
CP021225.1,2287344,2289148,2289368,2293194,2289149,2289367,+,1512.2,GCA_003999685.1,218
CP021225.1,2295807,2297611,2297831,2301657,2297612,2297830,+,1512.2,GCA_003999685.1,218
CP021225.1,2304270,2306074,2306294,2310120,2306075,2306293,+,1512.2,GCA_003999685.1,218
CP021225.1,2312733,2314537,2314757,2318583,2314538,2314756,+,1512.2,GCA_003999685.1,218
CP021225.1,2321196,2323000,2323220,2327046,2323001,2323219,+,1512.2,GCA_003999685.1,218
CP021225.1,2329659,2331463,2331683,2335509,2331464,2331682,+,1512.2,GCA_003999685.1,218
CP021225.1,2338122,2339926,2340146,2343972,2339927,2340145,+,1512.2,GCA_003999685.1,218
CP021225.1,2346585,2348389,2348609,2352435,2348390,2348608,+,1512.2,GCA_003999685.1,218
CP021225.1,2355048,2356852,2357072,2360898,2356853,2357071,+,1512.2,GCA_003999685.1,218
CP021225.1,2363511,2365315,2365535,2369361,2365316,2365534,+,1512.2,GCA_003999685.1,218
CP021225.1,2371974,2373778,2373998,2377824,2373779,2373997,+,1512.2,GCA_003999685.1,218
CP021225.1,2380437,2382241,2382461,2386287,2382242,2382460,+,1512.2,GCA_003999685.1,218
CP021225.1,2388900,2390704,2390924,2394750,2390705,2390923,+,1512.2,GCA_003999685.1,218
CP021225.1,2397363,2399167,2399387,2403213,2399168,2399386,+,1512.2,GCA_003999685.1,218
CP021225.1,2405826,2407630,2407850,2411676,2407631,2407849,+,1512.2,GCA_003999685.1,218
CP021225.1,2414289,2416093,2416313,2420139,2416094,2416312,+,1512.2,GCA_003999685.1,218
CP021225.1,2422752,2424556,2424776,2428602,2424557,2424775,+,1512.2,GCA_003999685.1,218
SAEB01000010.1,33680,35475,35705,40056,35476,35704,+,1515.0,GCA_004000055.1,228
SAEB01000010.1,42133,43928,44158,48509,43929,44157,+,1515.0,GCA_004000055.1,228
SAEB01000010.1,50587,52382,52612,56963,52383,52611,+,1515.0,GCA_004000055.1,228
SAEB01000010.1,59041,60836,61066,65417,60837,61065,+,1515.0,GCA_004000055.1,228
SAEB01000010.1,67494,69289,69519,73870,69290,69518,+,1515.0,GCA_004000055.1,228
SAEB01000010.1,75948,77743,77973,82323,77744,77972,+,1515.0,GCA_004000055.1,228
SAEB01000004.1,123995,125790,126020,130370,125791,126019,+,1515.0,GCA_004000055.1,228
SAEB01000004.1,132448,134238,134462,137517,134239,134461,+,1466.1,GCA_004000055.1,222
RMBW01000430.1,4818,6610,6762,10881,6611,6761,+,1420.2,GCA_004009845.1,150
RZGK01000026.1,1762,3557,3697,7235,3558,3696,+,1489.7,GCA_004011705.1,138
RZGK01000028.1,7153,8950,9092,12632,8951,9091,+,1480.4,GCA_004011705.1,140
RZGK01000027.1,9494,11291,11432,14973,11292,11431,+,1489.7,GCA_004011705.1,139
RZGK01000026.1,26479,28275,28417,31957,28276,28416,+,1480.4,GCA_004011705.1,140
RZGK01000026.1,34682,36480,36622,40163,36481,36621,+,1489.7,GCA_004011705.1,140
RZGK01000026.1,46663,48457,48599,52057,48458,48598,+,1469.3,GCA_004011705.1,140
RCNU01000028.1,59624,61422,61609,64260,61423,61608,+,1506.4,GCA_004022145.1,185
CP036229.1,6370,8519,8699,12755,8520,8698,+,1299.7,GCA_004299765.1,178
CP036229.1,15957,18106,18286,22341,18107,18285,+,1299.7,GCA_004299765.1,178
CP036229.1,25543,27692,27872,31928,27693,27871,+,1299.7,GCA_004299765.1,178
RZGP01000011.1,27051,29224,29402,36533,29225,29401,+,1248.6,GCA_004303015.1,176
RZGP01000005.1,4379301,4381474,4381652,4385199,4381475,4381651,+,1248.6,GCA_004303015.1,176
RZGP01000005.1,4387316,4389492,4389670,4393216,4389493,4389669,+,1248.7,GCA_004303015.1,176
RZGP01000005.1,4395333,4397509,4397683,4401885,4397510,4397682,+,1180.3,GCA_004303015.1,172
SATY01000978.1,8974,10771,10913,14285,10772,10912,+,832.9,GCA_004335155.1,140
SMGU01004352.1,1346,3145,3382,7694,3146,3381,+,1393.2,GCA_004348175.1,235
QHKN01000102.1,278,2072,2222,5741,2073,2221,+,1453.0,GCA_004366955.1,148
RYZW01000221.1,36263,38402,38567,42430,38403,38566,+,333.2,GCA_004367215.1,163
RYZW01000221.1,55965,58104,58269,62136,58105,58268,+,235.8,GCA_004367215.1,163
QGED01000021.1,1070,2864,3014,6533,2865,3013,+,1453.0,GCA_004367475.1,148
SDAV01000023.1,3307,5104,5246,8785,5105,5245,+,1489.7,GCA_004522025.1,140
SDAV01000013.1,1077335,1079131,1079273,1082807,1079132,1079272,+,1480.6,GCA_004522025.1,140
SNSD01000028.1,404167,406348,406506,410475,406349,406505,+,1378.0,GCA_004522665.1,156
SMSW01000012.1,5769,7565,7752,11434,7566,7751,+,1507.1,GCA_004769165.1,185
SMSW01000012.1,13786,15582,15769,19451,15583,15768,+,1507.1,GCA_004769165.1,185
SMSW01000012.1,25485,27281,27468,31150,27282,27467,+,1507.1,GCA_004769165.1,185
SMSW01000012.1,33502,35298,35485,39167,35299,35484,+,1507.1,GCA_004769165.1,185
SMSW01000012.1,41519,43315,43502,46744,43316,43501,+,1507.1,GCA_004769165.1,185
PQXI01000594.1,4077,5875,6024,9707,5876,6023,+,1498.6,GCA_004786145.1,147
PQXN01000660.1,2337,4135,4284,8275,4136,4283,+,1498.6,GCA_004786275.1,147
SRKS01000012.1,6823,8614,8776,12297,8615,8775,+,1435.0,GCA_004802645.1,160
