contig_name,start_18S,end_18S,start_28S,end_28S,ITS_start,ITS_end,strand,score,genome_name,ITS_length
NW_026643193.1,53842,55550,50111,53666,53667,53841,-,3328.5,GCF_028828465.1,174
NW_026643196.1,6504639,6506435,6500904,6504460,6504461,6504638,-,3345.0,GCF_028828495.1,177
NW_026643196.1,6513174,6514970,6509438,6512995,6512996,6513173,-,3341.3,GCF_028828495.1,177
NW_026643204.1,4120035,4121831,4116173,4119863,4119864,4120034,-,3337.4,GCF_028828555.1,170
NW_026643204.1,4129404,4131200,4125542,4129232,4129233,4129403,-,3337.4,GCF_028828555.1,170
NW_026643204.1,4138772,4140568,4134910,4138600,4138601,4138771,-,3337.4,GCF_028828555.1,170
NW_026643215.1,58816,60611,54652,58639,58640,58815,-,3052.6,GCF_028828655.1,175
NW_026643215.1,68072,69869,63908,67894,67895,68071,-,3052.4,GCF_028828655.1,176
NW_026643215.1,77320,79115,73158,77143,77144,77319,-,3052.8,GCF_028828655.1,175
NW_026643215.1,86569,88366,82405,86391,86392,86568,-,3052.4,GCF_028828655.1,176
NW_026643215.1,95825,97620,91661,95648,95649,95824,-,3044.8,GCF_028828655.1,175
NW_026643215.1,105078,106873,100915,104901,104902,105077,-,3052.4,GCF_028828655.1,175
NW_026643230.1,10965,12763,7235,10788,10789,10964,-,3330.0,GCF_028829455.1,175
NW_026643230.1,19354,21151,15624,19177,19178,19353,-,3326.3,GCF_028829455.1,175
NW_026643230.1,27739,29536,24008,27562,27563,27738,-,3317.2,GCF_028829455.1,175
NW_026643230.1,36126,37924,32396,35949,35950,36125,-,3315.9,GCF_028829455.1,175
NW_026643230.1,44516,46313,40786,44338,44339,44515,-,3325.3,GCF_028829455.1,176
NW_026643230.1,52900,54700,49171,52723,52724,52899,-,3326.7,GCF_028829455.1,175
NW_026643232.1,2128319,2130116,2124589,2128143,2128144,2128318,-,3338.5,GCF_028829465.1,174
NW_026643242.1,2082176,2083973,2074910,2081999,2082000,2082175,-,3322.6,GCF_028829585.1,175
NW_026643242.1,2090862,2092659,2087130,2090685,2090686,2090861,-,3324.9,GCF_028829585.1,175
NW_026643242.1,2099545,2101342,2095813,2099368,2099369,2099544,-,3324.9,GCF_028829585.1,175
NW_026643242.1,2108233,2110030,2104501,2108056,2108057,2108232,-,3324.9,GCF_028829585.1,175
NW_026643242.1,2116917,2118714,2113186,2116740,2116741,2116916,-,3328.6,GCF_028829585.1,175
NW_026643250.1,2814,4612,1,2637,2638,2813,-,981.7,GCF_028829765.1,175
NW_026643250.1,79920,81720,76271,79744,79745,79919,-,3344.1,GCF_028829765.1,174
NW_026643250.1,88472,90269,84828,88298,88299,88471,-,3330.8,GCF_028829765.1,172
NW_026643250.1,97026,98821,93376,96847,96848,97025,-,3272.0,GCF_028829765.1,177
NW_026643250.1,105558,107361,101924,105385,105386,105557,-,3210.3,GCF_028829765.1,171
NW_026695299.1,2619766,2621562,2616036,2619590,2619591,2619765,-,3340.6,GCF_028974205.1,174
NW_026695299.1,2628066,2629862,2624336,2627890,2627891,2628065,-,3340.6,GCF_028974205.1,174
NW_026695299.1,2636366,2638162,2632636,2636190,2636191,2636365,-,3340.6,GCF_028974205.1,174
NW_026695299.1,2644668,2646464,2640938,2644492,2644493,2644667,-,3340.6,GCF_028974205.1,174
NW_026695299.1,2652970,2654766,2649238,2652794,2652795,2652969,-,3339.8,GCF_028974205.1,174
NC_083370.1,1560712,1562497,1553171,1560501,1560502,1560711,-,3262.4,GCF_029542785.1,209
NC_083370.1,1568563,1570348,1563736,1568352,1568353,1568562,-,3266.1,GCF_029542785.1,209
NC_083370.1,1576414,1578199,1571587,1576203,1576204,1576413,-,3276.6,GCF_029542785.1,209
NC_083370.1,1584260,1586045,1579437,1584049,1584050,1584259,-,3276.1,GCF_029542785.1,209
NC_083370.1,1592110,1593895,1587283,1591899,1591900,1592109,-,3276.6,GCF_029542785.1,209
NC_083370.1,1599962,1601747,1595134,1599751,1599752,1599961,-,3279.0,GCF_029542785.1,209
NC_083370.1,1607812,1609596,1602986,1607601,1607602,1607811,-,3279.6,GCF_029542785.1,209
NW_026695926.1,3460249,3462047,3456290,3460030,3460031,3460248,-,3357.7,GCF_030347475.1,217
NC_083675.1,383751,385536,377955,383575,383576,383750,-,3317.5,GCF_030384665.1,174
NC_083675.1,391475,393260,387868,391299,391300,391474,-,3326.4,GCF_030384665.1,174
NC_083675.1,399198,400983,395591,399022,399023,399197,-,3326.4,GCF_030384665.1,174
NC_083675.1,406922,408707,403315,406746,406747,406921,-,3325.9,GCF_030384665.1,174
NC_083675.1,414593,416378,410986,414417,414418,414592,-,3325.9,GCF_030384665.1,174
NC_083675.1,422264,424049,418657,422088,422089,422263,-,3325.5,GCF_030384665.1,174
NC_083675.1,429934,431719,426327,429758,429759,429933,-,3326.0,GCF_030384665.1,174
NC_083400.1,3391,5190,1,3272,3273,3390,-,2902.3,GCF_030864355.1,117
NC_083400.1,11124,12923,7509,11005,11006,11123,-,3369.3,GCF_030864355.1,117
NC_083399.1,589226,591025,585611,589107,589108,589225,-,3369.3,GCF_030864355.1,117
NC_083399.1,596959,598758,593344,596840,596841,596958,-,3369.3,GCF_030864355.1,117
NC_083399.1,604692,606491,601077,604573,604574,604691,-,3369.3,GCF_030864355.1,117
NW_026849244.1,14280,16074,10573,14097,14098,14279,-,3225.0,GCF_030867785.1,181
NW_026849595.1,32714,34508,29006,32530,32531,32713,-,3222.7,GCF_030869305.1,182
NW_026944058.1,3530,5324,2,3363,3364,3529,-,3074.7,GCF_033296635.1,165
NW_026944350.1,4463,6257,271,4286,4287,4462,-,2669.8,GCF_033439085.1,175
NW_026944350.1,14041,15842,9889,13865,13866,14040,-,2922.7,GCF_033439085.1,174
NW_026944394.1,14402,16196,9123,14212,14213,14401,-,3248.9,GCF_033439725.1,188
NW_026944394.1,23122,24916,17827,22932,22933,23121,-,3250.3,GCF_033439725.1,188
NW_026944394.1,31629,33423,26548,31439,31440,31628,-,3245.9,GCF_033439725.1,188
NW_027041917.1,754501,756330,747317,754290,754291,754500,-,3223.0,GCF_035048745.1,209
NW_027041924.1,1893408,1895237,1886963,1893197,1893198,1893407,-,3227.8,GCF_035048745.1,209
NW_027041735.1,275183,276981,269435,275023,275024,275182,-,2850.8,GCF_035928015.1,158
NW_027042737.1,5368,7163,1601,5158,5159,5367,-,3259.4,GCF_036327395.1,208
NC_088589.1,256309,258112,252663,256185,256186,256308,-,3360.7,GCF_036417295.1,122
NC_088589.1,264469,266272,260823,264345,264346,264468,-,3360.7,GCF_036417295.1,122
NC_088589.1,272629,274432,268983,272505,272506,272628,-,3360.7,GCF_036417295.1,122
NC_088589.1,280789,282592,277143,280665,280666,280788,-,3360.7,GCF_036417295.1,122
NC_088589.1,288949,290752,285303,288825,288826,288948,-,3360.7,GCF_036417295.1,122
NC_088599.1,5436456,5438252,5432765,5436265,5436266,5436455,-,3312.4,GCF_036426115.1,189
NC_088599.1,5444141,5445897,5440556,5443962,5443963,5444140,-,2762.2,GCF_036426115.1,177
NC_088599.1,5451755,5453516,5448133,5451566,5451567,5451754,-,2751.4,GCF_036426115.1,187
NC_088599.1,5459274,5461029,5455749,5459095,5459096,5459273,-,2609.2,GCF_036426115.1,177
NC_088599.1,5466856,5468611,5463246,5466669,5466670,5466855,-,2928.9,GCF_036426115.1,185
NC_088599.1,5474391,5476132,5470797,5474212,5474213,5474390,-,2845.2,GCF_036426115.1,177
NC_088599.1,5481910,5483673,5478355,5481727,5481728,5481909,-,2568.9,GCF_036426115.1,181
NC_088599.1,5489511,5491260,5485891,5489328,5489329,5489510,-,2721.7,GCF_036426115.1,181
NC_088599.1,5504914,5506716,5501204,5504723,5504724,5504913,-,3234.0,GCF_036426115.1,189
NC_088599.1,5512733,5514524,5509024,5512542,5512543,5512732,-,3134.6,GCF_036426115.1,189
NC_088599.1,5520550,5522345,5516830,5520357,5520358,5520549,-,3110.3,GCF_036426115.1,191
NC_088599.1,5528348,5530151,5524644,5528159,5528160,5528347,-,3256.6,GCF_036426115.1,187
NC_088599.1,5536189,5537973,5532475,5535998,5535999,5536188,-,3369.0,GCF_036426115.1,189
NW_027042743.1,128841,130634,125155,128651,128652,128840,-,3314.1,GCF_036850825.1,188
NW_027042743.1,136693,138486,133007,136503,136504,136692,-,3314.1,GCF_036850825.1,188
NW_027042743.1,144545,146338,140859,144355,144356,144544,-,3314.1,GCF_036850825.1,188
NW_027042743.1,152397,154190,148711,152207,152208,152396,-,3314.1,GCF_036850825.1,188
NW_027042903.1,3756,5548,80,3565,3566,3755,-,3244.5,GCF_036884675.1,189
NW_027042903.1,11913,13705,8231,11722,11723,11912,-,3310.8,GCF_036884675.1,189
NW_027042903.1,20071,21863,16389,19880,19881,20070,-,3310.8,GCF_036884675.1,189
NW_027043828.1,471339,473144,464005,471146,471147,471338,-,3251.9,GCF_037102585.1,191
NW_027043828.1,491521,493327,484178,491328,491329,491520,-,3246.9,GCF_037102585.1,191
NW_027043837.1,678337,680143,670979,678144,678145,678336,-,3250.4,GCF_037102585.1,191
NC_038015.1,8065851,8067645,8062188,8065706,8065707,8065850,-,3243.5,GCF_900007375.1,143
NC_038015.1,8073326,8075120,8069522,8073181,8073182,8073325,-,3243.6,GCF_900007375.1,143
NC_038015.1,8080801,8082595,8076997,8080656,8080657,8080800,-,3243.6,GCF_900007375.1,143
NC_038015.1,8088276,8090070,8084472,8088131,8088132,8088275,-,3243.6,GCF_900007375.1,143
NC_038015.1,8095751,8097545,8091947,8095606,8095607,8095750,-,3243.6,GCF_900007375.1,143
NC_038015.1,8103226,8105020,8099422,8103081,8103082,8103225,-,3243.6,GCF_900007375.1,143
NC_038015.1,8110701,8112495,8106897,8110556,8110557,8110700,-,3243.6,GCF_900007375.1,143
NC_038015.1,8118176,8119970,8114372,8118031,8118032,8118175,-,3243.6,GCF_900007375.1,143
NC_038015.1,8125651,8127445,8121847,8125506,8125507,8125650,-,3243.6,GCF_900007375.1,143
NC_038015.1,8133126,8134920,8129322,8132981,8132982,8133125,-,3243.6,GCF_900007375.1,143
NC_038015.1,8140601,8142395,8136797,8140456,8140457,8140600,-,3243.6,GCF_900007375.1,143
NC_038015.1,8148076,8149870,8144272,8147931,8147932,8148075,-,3243.6,GCF_900007375.1,143
NC_038015.1,8155551,8157345,8151747,8155406,8155407,8155550,-,3243.6,GCF_900007375.1,143
NC_038015.1,8163026,8164820,8159222,8162881,8162882,8163025,-,3243.6,GCF_900007375.1,143
NC_038015.1,8170501,8172295,8166697,8170356,8170357,8170500,-,3243.6,GCF_900007375.1,143
NC_038015.1,8177976,8179770,8174172,8177831,8177832,8177975,-,3243.6,GCF_900007375.1,143
NC_038015.1,8185451,8187245,8181647,8185306,8185307,8185450,-,3243.6,GCF_900007375.1,143
NC_038015.1,8192926,8194720,8189122,8192781,8192782,8192925,-,3243.6,GCF_900007375.1,143
NC_038015.1,8200401,8202195,8196597,8200256,8200257,8200400,-,3243.6,GCF_900007375.1,143
NC_038015.1,8207876,8209670,8204072,8207731,8207732,8207875,-,3243.6,GCF_900007375.1,143
NC_038015.1,8215351,8217145,8211547,8215206,8215207,8215350,-,3243.6,GCF_900007375.1,143
NC_038015.1,8222826,8224620,8219022,8222681,8222682,8222825,-,3243.6,GCF_900007375.1,143
NC_038015.1,8230301,8232095,8226497,8230156,8230157,8230300,-,3243.6,GCF_900007375.1,143
NC_038015.1,8237776,8239570,8233972,8237631,8237632,8237775,-,3243.6,GCF_900007375.1,143
NC_038015.1,8245251,8247045,8241447,8245106,8245107,8245250,-,3243.6,GCF_900007375.1,143
NC_038015.1,8252726,8254520,8248922,8252581,8252582,8252725,-,3243.6,GCF_900007375.1,143
NC_038015.1,8260201,8261995,8256397,8260056,8260057,8260200,-,3243.6,GCF_900007375.1,143
NC_038015.1,8267676,8269470,8263872,8267531,8267532,8267675,-,3243.6,GCF_900007375.1,143
NC_038015.1,8275151,8276945,8271347,8275006,8275007,8275150,-,3243.6,GCF_900007375.1,143
NC_038015.1,8282626,8284420,8278822,8282481,8282482,8282625,-,3243.6,GCF_900007375.1,143
NC_038015.1,8290101,8291895,8286297,8289956,8289957,8290100,-,3243.6,GCF_900007375.1,143
NC_038015.1,8297576,8299370,8293772,8297431,8297432,8297575,-,3243.6,GCF_900007375.1,143
NC_038015.1,8305051,8306845,8301247,8304906,8304907,8305050,-,3243.6,GCF_900007375.1,143
NC_038015.1,8312526,8314320,8308722,8312381,8312382,8312525,-,3243.6,GCF_900007375.1,143
NC_038015.1,8320001,8321795,8316197,8319856,8319857,8320000,-,3243.6,GCF_900007375.1,143
NC_038015.1,8327476,8329270,8323672,8327331,8327332,8327475,-,3243.6,GCF_900007375.1,143
NC_038015.1,8334951,8336745,8331147,8334806,8334807,8334950,-,3243.6,GCF_900007375.1,143
NC_038015.1,8342426,8344220,8338622,8342281,8342282,8342425,-,3243.6,GCF_900007375.1,143
NC_038015.1,8349901,8351695,8346097,8349756,8349757,8349900,-,3243.6,GCF_900007375.1,143
NC_038015.1,8357376,8359170,8353572,8357231,8357232,8357375,-,3243.6,GCF_900007375.1,143
NC_038015.1,8364851,8366645,8361047,8364706,8364707,8364850,-,3243.6,GCF_900007375.1,143
NC_038015.1,8372326,8374120,8368522,8372181,8372182,8372325,-,3243.6,GCF_900007375.1,143
NC_038015.1,8379801,8381595,8375997,8379656,8379657,8379800,-,3243.6,GCF_900007375.1,143
NC_038015.1,8387276,8389070,8383472,8387131,8387132,8387275,-,3243.6,GCF_900007375.1,143
NC_038015.1,8394751,8396545,8390947,8394606,8394607,8394750,-,3243.6,GCF_900007375.1,143
NC_038015.1,8402226,8404020,8398422,8402081,8402082,8402225,-,3243.6,GCF_900007375.1,143
NC_038015.1,8409701,8411495,8405897,8409556,8409557,8409700,-,3243.6,GCF_900007375.1,143
NC_038015.1,8417176,8418970,8413372,8417031,8417032,8417175,-,3243.6,GCF_900007375.1,143
NC_038015.1,8424651,8426445,8420847,8424506,8424507,8424650,-,3243.6,GCF_900007375.1,143
NC_038015.1,8432126,8433920,8428322,8431981,8431982,8432125,-,3243.6,GCF_900007375.1,143
NC_038015.1,8439601,8441395,8435797,8439456,8439457,8439600,-,3243.6,GCF_900007375.1,143
NC_038015.1,8447076,8448870,8443272,8446931,8446932,8447075,-,3243.6,GCF_900007375.1,143
NC_038015.1,8454551,8456345,8450747,8454406,8454407,8454550,-,3243.6,GCF_900007375.1,143
NC_038015.1,8462026,8463820,8458222,8461881,8461882,8462025,-,3243.6,GCF_900007375.1,143
NC_038015.1,8469501,8471295,8465697,8469356,8469357,8469500,-,3243.6,GCF_900007375.1,143
NC_038015.1,8476976,8478770,8473172,8476831,8476832,8476975,-,3243.6,GCF_900007375.1,143
NC_038015.1,8484451,8486245,8480647,8484306,8484307,8484450,-,3243.6,GCF_900007375.1,143
NC_038015.1,8491926,8493720,8488122,8491781,8491782,8491925,-,3243.6,GCF_900007375.1,143
NC_038015.1,8499401,8501195,8495597,8499256,8499257,8499400,-,3243.6,GCF_900007375.1,143
NC_038015.1,8506876,8508670,8503072,8506731,8506732,8506875,-,3243.6,GCF_900007375.1,143
NC_038015.1,8514351,8516145,8510547,8514206,8514207,8514350,-,3243.6,GCF_900007375.1,143
NC_038015.1,8521826,8523620,8518022,8521681,8521682,8521825,-,3243.6,GCF_900007375.1,143
NC_038015.1,8529301,8531095,8525497,8529156,8529157,8529300,-,3243.6,GCF_900007375.1,143
NC_038015.1,8536776,8538570,8532972,8536631,8536632,8536775,-,3243.6,GCF_900007375.1,143
NC_038015.1,8544251,8546045,8540447,8544106,8544107,8544250,-,3243.6,GCF_900007375.1,143
NC_038015.1,8551726,8553520,8547922,8551581,8551582,8551725,-,3243.6,GCF_900007375.1,143
NC_038015.1,8559201,8560995,8555397,8559056,8559057,8559200,-,3243.6,GCF_900007375.1,143
NC_038015.1,8566676,8568470,8562872,8566531,8566532,8566675,-,3243.6,GCF_900007375.1,143
NC_038015.1,8574151,8575945,8570347,8574006,8574007,8574150,-,3243.6,GCF_900007375.1,143
NC_038015.1,8581626,8583420,8577822,8581481,8581482,8581625,-,3243.6,GCF_900007375.1,143
NC_038015.1,8589101,8590895,8585297,8588956,8588957,8589100,-,3243.6,GCF_900007375.1,143
NC_038015.1,8596576,8598370,8592772,8596431,8596432,8596575,-,3243.6,GCF_900007375.1,143
NC_038015.1,8604051,8605845,8600247,8603906,8603907,8604050,-,3243.6,GCF_900007375.1,143
NC_038015.1,8611526,8613320,8607722,8611381,8611382,8611525,-,3243.6,GCF_900007375.1,143
NC_038015.1,8619001,8620795,8615197,8618856,8618857,8619000,-,3243.6,GCF_900007375.1,143
NC_038015.1,8626476,8628270,8622672,8626331,8626332,8626475,-,3243.6,GCF_900007375.1,143
NC_038015.1,8633951,8635745,8630147,8633806,8633807,8633950,-,3243.6,GCF_900007375.1,143
NC_038015.1,8641426,8643220,8637622,8641281,8641282,8641425,-,3243.6,GCF_900007375.1,143
NC_038015.1,8648901,8650695,8645097,8648756,8648757,8648900,-,3243.6,GCF_900007375.1,143
NC_038015.1,8656376,8658170,8652572,8656231,8656232,8656375,-,3243.6,GCF_900007375.1,143
NC_038015.1,8663851,8665645,8660047,8663706,8663707,8663850,-,3243.6,GCF_900007375.1,143
NC_038015.1,8671326,8673120,8667522,8671181,8671182,8671325,-,3243.6,GCF_900007375.1,143
NC_038015.1,8678801,8680595,8674997,8678656,8678657,8678800,-,3243.6,GCF_900007375.1,143
NC_038015.1,8686276,8688070,8682472,8686131,8686132,8686275,-,3243.6,GCF_900007375.1,143
NC_038015.1,8693751,8695545,8689947,8693606,8693607,8693750,-,3243.6,GCF_900007375.1,143
NC_038015.1,8701226,8703020,8697422,8701081,8701082,8701225,-,3243.6,GCF_900007375.1,143
NC_038015.1,8708701,8710495,8704897,8708556,8708557,8708700,-,3243.6,GCF_900007375.1,143
NC_038015.1,8716176,8717970,8712372,8716031,8716032,8716175,-,3243.6,GCF_900007375.1,143
NC_038015.1,8723651,8725445,8719847,8723506,8723507,8723650,-,3243.6,GCF_900007375.1,143
NC_038015.1,8731126,8732920,8727322,8730981,8730982,8731125,-,3243.6,GCF_900007375.1,143
NC_038015.1,8738601,8740395,8734797,8738456,8738457,8738600,-,3243.6,GCF_900007375.1,143
NC_038015.1,8746076,8747870,8742272,8745931,8745932,8746075,-,3243.6,GCF_900007375.1,143
NC_038015.1,8753551,8755345,8749747,8753406,8753407,8753550,-,3243.6,GCF_900007375.1,143
NC_038015.1,8761026,8762820,8757222,8760881,8760882,8761025,-,3243.6,GCF_900007375.1,143
NC_038015.1,8768501,8770295,8764697,8768356,8768357,8768500,-,3243.6,GCF_900007375.1,143
NC_038015.1,8775976,8777770,8772172,8775831,8775832,8775975,-,3243.6,GCF_900007375.1,143
NC_038015.1,8783451,8785245,8779647,8783306,8783307,8783450,-,3243.6,GCF_900007375.1,143
NC_038015.1,8790926,8792720,8787122,8790781,8790782,8790925,-,3243.6,GCF_900007375.1,143
NC_038015.1,8798401,8800195,8794597,8798256,8798257,8798400,-,3243.6,GCF_900007375.1,143
NC_038015.1,8805876,8807670,8802072,8805731,8805732,8805875,-,3243.6,GCF_900007375.1,143
NC_038015.1,8813351,8815145,8809547,8813206,8813207,8813350,-,3243.6,GCF_900007375.1,143
NC_038015.1,8820826,8822620,8817022,8820681,8820682,8820825,-,3243.6,GCF_900007375.1,143
NC_038015.1,8828301,8830095,8824497,8828156,8828157,8828300,-,3243.6,GCF_900007375.1,143
NC_038015.1,8835776,8837570,8831972,8835631,8835632,8835775,-,3243.6,GCF_900007375.1,143
NC_038015.1,8843251,8845045,8839447,8843106,8843107,8843250,-,3243.6,GCF_900007375.1,143
NC_038015.1,8850726,8852520,8846922,8850581,8850582,8850725,-,3243.6,GCF_900007375.1,143
NC_038015.1,8858201,8859995,8854397,8858056,8858057,8858200,-,3243.6,GCF_900007375.1,143
NC_038015.1,8865676,8867470,8861872,8865531,8865532,8865675,-,3243.6,GCF_900007375.1,143
NC_038015.1,8873151,8874945,8869347,8873006,8873007,8873150,-,3243.6,GCF_900007375.1,143
NC_038015.1,8880626,8882420,8876822,8880481,8880482,8880625,-,3243.6,GCF_900007375.1,143
NC_038015.1,8888101,8889895,8884297,8887956,8887957,8888100,-,3243.6,GCF_900007375.1,143
NC_038015.1,8895576,8897370,8891772,8895431,8895432,8895575,-,3243.6,GCF_900007375.1,143
NC_038015.1,8903051,8904845,8899247,8902906,8902907,8903050,-,3243.6,GCF_900007375.1,143
NC_038015.1,8910526,8912320,8906722,8910381,8910382,8910525,-,3243.6,GCF_900007375.1,143
NC_038015.1,8918001,8919795,8914197,8917856,8917857,8918000,-,3243.6,GCF_900007375.1,143
NC_038015.1,8925476,8927270,8921672,8925331,8925332,8925475,-,3243.6,GCF_900007375.1,143
NC_038015.1,8932951,8934745,8929147,8932806,8932807,8932950,-,3243.6,GCF_900007375.1,143
NC_038015.1,8940426,8942220,8936622,8940281,8940282,8940425,-,3243.6,GCF_900007375.1,143
NC_038015.1,8947901,8949695,8944097,8947756,8947757,8947900,-,3243.6,GCF_900007375.1,143
NC_038015.1,8955376,8957170,8951572,8955231,8955232,8955375,-,3243.6,GCF_900007375.1,143
NC_038015.1,8962851,8964645,8959047,8962706,8962707,8962850,-,3243.6,GCF_900007375.1,143
NC_038015.1,8970326,8972120,8966522,8970181,8970182,8970325,-,3243.6,GCF_900007375.1,143
NC_038015.1,8977801,8979595,8973997,8977656,8977657,8977800,-,3243.6,GCF_900007375.1,143
NC_038015.1,8985276,8987070,8981472,8985131,8985132,8985275,-,3243.6,GCF_900007375.1,143
NC_038015.1,8992751,8994545,8988947,8992606,8992607,8992750,-,3243.6,GCF_900007375.1,143
NC_038015.1,9000226,9002020,8996422,9000081,9000082,9000225,-,3243.6,GCF_900007375.1,143
NC_038015.1,9007701,9009495,9003897,9007556,9007557,9007700,-,3243.6,GCF_900007375.1,143
NC_038015.1,9015176,9016970,9011372,9015031,9015032,9015175,-,3243.6,GCF_900007375.1,143
NC_038015.1,9022651,9024445,9018847,9022506,9022507,9022650,-,3243.6,GCF_900007375.1,143
NC_038015.1,9030126,9031920,9026322,9029981,9029982,9030125,-,3243.6,GCF_900007375.1,143
NC_038015.1,9037601,9039395,9033797,9037456,9037457,9037600,-,3243.6,GCF_900007375.1,143
NC_038015.1,9045076,9046870,9041272,9044931,9044932,9045075,-,3243.6,GCF_900007375.1,143
NC_038015.1,9052551,9054345,9048747,9052406,9052407,9052550,-,3243.6,GCF_900007375.1,143
NC_038015.1,9060026,9061820,9056222,9059881,9059882,9060025,-,3243.6,GCF_900007375.1,143
NC_038015.1,9067501,9069295,9063697,9067356,9067357,9067500,-,3243.6,GCF_900007375.1,143
NC_038015.1,9074976,9076770,9071172,9074831,9074832,9074975,-,3243.6,GCF_900007375.1,143
NC_038015.1,9082451,9084245,9078647,9082306,9082307,9082450,-,3243.6,GCF_900007375.1,143
NC_038015.1,9089926,9091720,9086122,9089781,9089782,9089925,-,3243.6,GCF_900007375.1,143
NC_038015.1,9097401,9099195,9093597,9097256,9097257,9097400,-,3243.6,GCF_900007375.1,143
NW_024545293.1,222470,224266,217090,222223,222224,222469,-,3200.2,GCF_900519145.1,245
NW_025091333.1,1418840,1420637,1412697,1418673,1418674,1418839,-,3287.5,GCF_907166805.1,165
